Pressure Switch	19-10-2021T10:14:32	19-10-2021T10:14:44
High Level	19-10-2021T10:15:51	19-10-2021T10:15:53
High Level	19-10-2021T10:15:57	19-10-2021T10:16:08
Emergency Stop	19-10-2021T10:16:34	19-10-2021T10:16:36
Emergency Stop	19-10-2021T10:19:06	19-10-2021T10:19:19
High Level	19-10-2021T10:19:42	19-10-2021T10:19:55
Low Level	19-10-2021T10:19:43	19-10-2021T10:19:50
Pressure Switch	19-10-2021T10:20:41	19-10-2021T10:20:44
Motor Fault	19-10-2021T10:20:41	19-10-2021T10:20:50
Low Level	19-10-2021T10:20:53	19-10-2021T10:20:55
High Level	19-10-2021T10:21:34	19-10-2021T10:21:47
Pressure Switch	19-10-2021T10:21:52	19-10-2021T10:22:03
Emergency Stop	19-10-2021T10:21:55	19-10-2021T10:21:59
Low Level	19-10-2021T10:22:52	19-10-2021T10:23:01
High Level	19-10-2021T10:22:55	19-10-2021T10:23:01
Motor Fault	19-10-2021T10:23:07	19-10-2021T10:23:14
Pressure Switch	19-10-2021T10:24:03	19-10-2021T10:24:10
High Level	19-10-2021T10:24:11	19-10-2021T10:24:15
Pressure Switch	19-10-2021T10:24:43	19-10-2021T10:24:55
Low Level	19-10-2021T10:26:11	19-10-2021T10:26:21
High Level	19-10-2021T10:26:19	19-10-2021T10:26:25
Pressure Switch	19-10-2021T10:26:45	19-10-2021T10:26:52
Motor Fault	19-10-2021T10:27:04	19-10-2021T10:27:10
Emergency Stop	19-10-2021T10:28:16	19-10-2021T10:28:22
Motor Fault	19-10-2021T10:28:24	19-10-2021T10:28:34
Emergency Stop	19-10-2021T10:28:59	19-10-2021T10:29:04
Low Level	19-10-2021T10:29:06	19-10-2021T10:29:10
Low Level	19-10-2021T10:30:27	19-10-2021T10:30:35
Low Level	19-10-2021T10:30:39	19-10-2021T10:30:47
Motor Fault	19-10-2021T10:30:59	19-10-2021T10:31:10
Pressure Switch	19-10-2021T10:31:02	19-10-2021T10:31:05
Low Level	19-10-2021T10:31:23	19-10-2021T10:31:32
Emergency Stop	19-10-2021T10:31:30	19-10-2021T10:31:34
Pressure Switch	19-10-2021T10:31:39	19-10-2021T10:31:52
Low Level	19-10-2021T10:31:48	19-10-2021T10:31:49
Emergency Stop	19-10-2021T10:32:28	19-10-2021T10:32:36
High Level	19-10-2021T10:33:02	19-10-2021T10:33:03
Pressure Switch	19-10-2021T10:33:28	19-10-2021T10:33:37
Motor Fault	19-10-2021T10:34:08	19-10-2021T10:34:17
Motor Fault	19-10-2021T10:35:20	19-10-2021T10:35:24
High Level	19-10-2021T10:35:40	19-10-2021T10:35:53
Low Level	19-10-2021T10:36:14	19-10-2021T10:36:19
Low Level	19-10-2021T10:37:14	19-10-2021T10:37:25
Low Level	19-10-2021T10:37:33	19-10-2021T10:37:44
Pressure Switch	19-10-2021T10:39:27	19-10-2021T10:39:39
Emergency Stop	19-10-2021T10:39:28	19-10-2021T10:39:39
Motor Fault	19-10-2021T10:39:43	19-10-2021T10:39:52
Motor Fault	19-10-2021T10:40:25	19-10-2021T10:40:29
High Level	19-10-2021T10:41:09	19-10-2021T10:41:22
High Level	19-10-2021T10:41:46	19-10-2021T10:41:49
Low Level	19-10-2021T10:41:46	19-10-2021T10:41:50
Emergency Stop	19-10-2021T10:42:14	19-10-2021T10:42:18
Low Level	19-10-2021T10:42:50	19-10-2021T10:42:56
High Level	19-10-2021T10:43:42	19-10-2021T10:43:45
Pressure Switch	19-10-2021T10:43:59	19-10-2021T10:44:07
Low Level	19-10-2021T10:44:23	19-10-2021T10:44:28
Emergency Stop	19-10-2021T10:44:32	19-10-2021T10:44:33
High Level	19-10-2021T10:45:02	19-10-2021T10:45:10
Pressure Switch	19-10-2021T10:45:17	19-10-2021T10:45:25
High Level	19-10-2021T10:45:18	19-10-2021T10:45:30
Pressure Switch	19-10-2021T10:46:05	19-10-2021T10:46:11
Pressure Switch	19-10-2021T10:47:14	19-10-2021T10:47:20
Motor Fault	19-10-2021T10:47:15	19-10-2021T10:47:19
Motor Fault	19-10-2021T10:47:21	19-10-2021T10:47:24
Low Level	19-10-2021T10:47:53	19-10-2021T10:48:05
High Level	19-10-2021T10:47:55	19-10-2021T10:48:07
Pressure Switch	19-10-2021T10:48:46	19-10-2021T10:48:57
Pressure Switch	19-10-2021T10:49:15	19-10-2021T10:49:16
High Level	19-10-2021T10:51:15	19-10-2021T10:51:23
Low Level	19-10-2021T10:51:36	19-10-2021T10:51:41
High Level	19-10-2021T10:52:32	19-10-2021T10:52:39
Emergency Stop	19-10-2021T10:52:49	19-10-2021T10:52:55
Emergency Stop	19-10-2021T10:53:10	19-10-2021T10:53:19
Motor Fault	19-10-2021T10:53:42	19-10-2021T10:53:50
Emergency Stop	19-10-2021T10:54:16	19-10-2021T10:54:28
Low Level	19-10-2021T10:54:26	19-10-2021T10:54:37
Pressure Switch	19-10-2021T10:54:49	19-10-2021T10:54:56
High Level	19-10-2021T10:54:54	19-10-2021T10:55:06
Pressure Switch	19-10-2021T10:55:08	19-10-2021T10:55:11
Low Level	19-10-2021T10:55:15	19-10-2021T10:55:20
High Level	19-10-2021T10:55:37	19-10-2021T10:55:39
Motor Fault	19-10-2021T10:55:40	19-10-2021T10:55:53
Low Level	19-10-2021T10:56:34	19-10-2021T10:56:47
Pressure Switch	19-10-2021T10:56:45	19-10-2021T10:56:52
Low Level	19-10-2021T10:56:52	19-10-2021T10:57:00
Emergency Stop	19-10-2021T10:57:02	19-10-2021T10:57:14
Pressure Switch	19-10-2021T10:57:36	19-10-2021T10:57:41
Low Level	19-10-2021T10:57:54	19-10-2021T10:57:56
High Level	19-10-2021T10:58:20	19-10-2021T10:58:29
Pressure Switch	19-10-2021T10:58:42	19-10-2021T10:58:43
Motor Fault	19-10-2021T10:59:00	19-10-2021T10:59:12
Low Level	19-10-2021T10:59:38	19-10-2021T10:59:39
Low Level	19-10-2021T10:59:40	19-10-2021T10:59:42
High Level	19-10-2021T10:59:41	19-10-2021T10:59:43
Low Level	19-10-2021T10:59:59	19-10-2021T11:00:09
Pressure Switch	19-10-2021T11:00:46	19-10-2021T11:00:49
Motor Fault	19-10-2021T11:00:58	19-10-2021T11:00:59
Motor Fault	19-10-2021T11:01:25	19-10-2021T11:01:37
Low Level	19-10-2021T11:01:35	19-10-2021T11:01:40
High Level	19-10-2021T11:01:35	19-10-2021T11:01:41
Motor Fault	19-10-2021T11:01:41	19-10-2021T11:01:51
Motor Fault	19-10-2021T11:01:42	19-10-2021T11:01:46
Low Level	19-10-2021T11:02:01	19-10-2021T11:02:07
Motor Fault	19-10-2021T11:02:10	19-10-2021T11:02:18
Motor Fault	19-10-2021T11:02:25	19-10-2021T11:02:26
Low Level	19-10-2021T11:05:10	19-10-2021T11:05:12
Pressure Switch	19-10-2021T11:05:10	19-10-2021T11:05:13
Motor Fault	19-10-2021T11:06:19	19-10-2021T11:06:24
Pressure Switch	19-10-2021T11:07:07	19-10-2021T11:07:14
Motor Fault	19-10-2021T11:07:36	19-10-2021T11:07:42
Pressure Switch	19-10-2021T11:08:16	19-10-2021T11:08:23
Emergency Stop	19-10-2021T11:08:30	19-10-2021T11:08:38
Emergency Stop	19-10-2021T11:09:35	19-10-2021T11:09:45
Motor Fault	19-10-2021T11:10:18	19-10-2021T11:10:24
Motor Fault	19-10-2021T11:10:26	19-10-2021T11:10:33
Motor Fault	19-10-2021T11:12:06	19-10-2021T11:12:17
High Level	19-10-2021T11:12:07	19-10-2021T11:12:14
High Level	19-10-2021T11:12:52	19-10-2021T11:12:59
Pressure Switch	19-10-2021T11:13:12	19-10-2021T11:13:16
Pressure Switch	19-10-2021T11:14:06	19-10-2021T11:14:07
Low Level	19-10-2021T11:14:14	19-10-2021T11:14:21
Emergency Stop	19-10-2021T11:14:44	19-10-2021T11:14:54
Low Level	19-10-2021T11:14:48	19-10-2021T11:14:49
Motor Fault	19-10-2021T11:14:54	19-10-2021T11:14:58
High Level	19-10-2021T11:14:56	19-10-2021T11:14:58
High Level	19-10-2021T11:15:46	19-10-2021T11:15:58
Emergency Stop	19-10-2021T11:15:51	19-10-2021T11:15:55
Emergency Stop	19-10-2021T11:16:56	19-10-2021T11:17:05
Pressure Switch	19-10-2021T11:16:56	19-10-2021T11:17:05
Emergency Stop	19-10-2021T11:17:00	19-10-2021T11:17:13
Pressure Switch	19-10-2021T11:17:29	19-10-2021T11:17:30
Low Level	19-10-2021T11:17:54	19-10-2021T11:18:07
High Level	19-10-2021T11:18:30	19-10-2021T11:18:35
Pressure Switch	19-10-2021T11:19:12	19-10-2021T11:19:19
Motor Fault	19-10-2021T11:19:26	19-10-2021T11:19:28
Motor Fault	19-10-2021T11:19:36	19-10-2021T11:19:45
Pressure Switch	19-10-2021T11:20:25	19-10-2021T11:20:31
Pressure Switch	19-10-2021T11:20:38	19-10-2021T11:20:43
Emergency Stop	19-10-2021T11:21:36	19-10-2021T11:21:41
Pressure Switch	19-10-2021T11:21:37	19-10-2021T11:21:48
Pressure Switch	19-10-2021T11:21:58	19-10-2021T11:22:09
Motor Fault	19-10-2021T11:22:31	19-10-2021T11:22:36
Motor Fault	19-10-2021T11:22:35	19-10-2021T11:22:46
Motor Fault	19-10-2021T11:22:39	19-10-2021T11:22:41
Motor Fault	19-10-2021T11:23:18	19-10-2021T11:23:24
Motor Fault	19-10-2021T11:23:29	19-10-2021T11:23:37
Pressure Switch	19-10-2021T11:23:41	19-10-2021T11:23:47
Motor Fault	19-10-2021T11:24:28	19-10-2021T11:24:35
Low Level	19-10-2021T11:24:47	19-10-2021T11:24:51
Pressure Switch	19-10-2021T11:24:59	19-10-2021T11:25:07
Low Level	19-10-2021T11:25:22	19-10-2021T11:25:28
Low Level	19-10-2021T11:25:41	19-10-2021T11:25:51
High Level	19-10-2021T11:25:49	19-10-2021T11:25:51
Motor Fault	19-10-2021T11:25:53	19-10-2021T11:26:01
High Level	19-10-2021T11:26:08	19-10-2021T11:26:12
Pressure Switch	19-10-2021T11:26:30	19-10-2021T11:26:33
Motor Fault	19-10-2021T11:26:35	19-10-2021T11:26:41
High Level	19-10-2021T11:27:56	19-10-2021T11:28:05
Low Level	19-10-2021T11:28:10	19-10-2021T11:28:15
Pressure Switch	19-10-2021T11:28:11	19-10-2021T11:28:17
Pressure Switch	19-10-2021T11:28:59	19-10-2021T11:29:10
Motor Fault	19-10-2021T11:29:03	19-10-2021T11:29:10
Pressure Switch	19-10-2021T11:30:38	19-10-2021T11:30:46
Low Level	19-10-2021T11:30:38	19-10-2021T11:30:46
Pressure Switch	19-10-2021T11:30:39	19-10-2021T11:30:41
Emergency Stop	19-10-2021T11:30:45	19-10-2021T11:30:55
Low Level	19-10-2021T11:31:06	19-10-2021T11:31:11
Pressure Switch	19-10-2021T11:31:15	19-10-2021T11:31:21
Emergency Stop	19-10-2021T11:32:25	19-10-2021T11:32:36
Motor Fault	19-10-2021T11:32:36	19-10-2021T11:32:45
Low Level	19-10-2021T11:33:04	19-10-2021T11:33:14
High Level	19-10-2021T11:34:10	19-10-2021T11:34:13
Low Level	19-10-2021T11:34:31	19-10-2021T11:34:37
Pressure Switch	19-10-2021T11:36:34	19-10-2021T11:36:43
Low Level	19-10-2021T11:36:57	19-10-2021T11:37:07
Low Level	19-10-2021T11:37:09	19-10-2021T11:37:16
Pressure Switch	19-10-2021T11:37:15	19-10-2021T11:37:21
High Level	19-10-2021T11:37:27	19-10-2021T11:37:28
Motor Fault	19-10-2021T11:37:28	19-10-2021T11:37:37
High Level	19-10-2021T11:37:31	19-10-2021T11:37:38
Motor Fault	19-10-2021T11:39:36	19-10-2021T11:39:38
Low Level	19-10-2021T11:39:44	19-10-2021T11:39:56
Emergency Stop	19-10-2021T11:40:46	19-10-2021T11:40:47
Emergency Stop	19-10-2021T11:41:34	19-10-2021T11:41:41
Low Level	19-10-2021T11:41:55	19-10-2021T11:42:02
Low Level	19-10-2021T11:42:15	19-10-2021T11:42:26
Emergency Stop	19-10-2021T11:42:29	19-10-2021T11:42:34
High Level	19-10-2021T11:42:45	19-10-2021T11:42:53
Pressure Switch	19-10-2021T11:43:19	19-10-2021T11:43:27
Pressure Switch	19-10-2021T11:43:22	19-10-2021T11:43:25
Pressure Switch	19-10-2021T11:43:35	19-10-2021T11:43:46
Pressure Switch	19-10-2021T11:43:41	19-10-2021T11:43:54
Pressure Switch	19-10-2021T11:44:18	19-10-2021T11:44:20
High Level	19-10-2021T11:45:03	19-10-2021T11:45:06
High Level	19-10-2021T11:45:53	19-10-2021T11:45:57
Low Level	19-10-2021T11:46:21	19-10-2021T11:46:34
Motor Fault	19-10-2021T11:46:51	19-10-2021T11:47:04
Pressure Switch	19-10-2021T11:48:35	19-10-2021T11:48:43
Emergency Stop	19-10-2021T11:48:45	19-10-2021T11:48:49
Pressure Switch	19-10-2021T11:48:48	19-10-2021T11:48:56
High Level	19-10-2021T11:49:21	19-10-2021T11:49:26
High Level	19-10-2021T11:49:32	19-10-2021T11:49:36
Low Level	19-10-2021T11:49:44	19-10-2021T11:49:51
Low Level	19-10-2021T11:50:49	19-10-2021T11:51:00
Pressure Switch	19-10-2021T11:50:53	19-10-2021T11:50:55
Pressure Switch	19-10-2021T11:50:58	19-10-2021T11:51:04
Pressure Switch	19-10-2021T11:51:02	19-10-2021T11:51:08
Pressure Switch	19-10-2021T11:51:16	19-10-2021T11:51:26
Motor Fault	19-10-2021T11:51:25	19-10-2021T11:51:29
Pressure Switch	19-10-2021T11:52:23	19-10-2021T11:52:35
Motor Fault	19-10-2021T11:52:25	19-10-2021T11:52:36
Emergency Stop	19-10-2021T11:53:41	19-10-2021T11:53:46
High Level	19-10-2021T11:54:14	19-10-2021T11:54:27
Motor Fault	19-10-2021T11:55:13	19-10-2021T11:55:25
Pressure Switch	19-10-2021T11:55:25	19-10-2021T11:55:38
High Level	19-10-2021T11:55:28	19-10-2021T11:55:40
High Level	19-10-2021T11:55:34	19-10-2021T11:55:46
Pressure Switch	19-10-2021T11:56:25	19-10-2021T11:56:32
High Level	19-10-2021T11:56:39	19-10-2021T11:56:44
Low Level	19-10-2021T11:57:06	19-10-2021T11:57:11
Emergency Stop	19-10-2021T11:57:15	19-10-2021T11:57:26
High Level	19-10-2021T11:57:22	19-10-2021T11:57:30
Motor Fault	19-10-2021T11:57:24	19-10-2021T11:57:29
Motor Fault	19-10-2021T11:57:47	19-10-2021T11:57:56
High Level	19-10-2021T11:58:02	19-10-2021T11:58:10
Motor Fault	19-10-2021T11:58:07	19-10-2021T11:58:09
High Level	19-10-2021T11:59:03	19-10-2021T11:59:16
High Level	19-10-2021T11:59:21	19-10-2021T11:59:24
High Level	19-10-2021T11:59:29	19-10-2021T11:59:31
Emergency Stop	19-10-2021T12:00:49	19-10-2021T12:00:54
Emergency Stop	19-10-2021T12:02:08	19-10-2021T12:02:19
Motor Fault	19-10-2021T12:02:26	19-10-2021T12:02:28
Pressure Switch	19-10-2021T12:03:38	19-10-2021T12:03:39
Motor Fault	19-10-2021T12:03:54	19-10-2021T12:03:57
Motor Fault	19-10-2021T12:04:21	19-10-2021T12:04:27
Low Level	19-10-2021T12:04:33	19-10-2021T12:04:46
Low Level	19-10-2021T12:05:43	19-10-2021T12:05:45
Emergency Stop	19-10-2021T12:05:44	19-10-2021T12:05:48
Pressure Switch	19-10-2021T12:06:05	19-10-2021T12:06:09
High Level	19-10-2021T12:06:24	19-10-2021T12:06:35
Pressure Switch	19-10-2021T12:07:34	19-10-2021T12:07:43
Pressure Switch	19-10-2021T12:08:16	19-10-2021T12:08:25
Low Level	19-10-2021T12:08:51	19-10-2021T12:08:55
Motor Fault	19-10-2021T12:08:59	19-10-2021T12:09:10
Motor Fault	19-10-2021T12:09:03	19-10-2021T12:09:05
Low Level	19-10-2021T12:09:25	19-10-2021T12:09:32
Motor Fault	19-10-2021T12:10:18	19-10-2021T12:10:27
Motor Fault	19-10-2021T12:10:35	19-10-2021T12:10:44
Motor Fault	19-10-2021T12:11:04	19-10-2021T12:11:09
Low Level	19-10-2021T12:11:49	19-10-2021T12:11:53
High Level	19-10-2021T12:12:02	19-10-2021T12:12:12
Pressure Switch	19-10-2021T12:12:34	19-10-2021T12:12:43
High Level	19-10-2021T12:12:45	19-10-2021T12:12:53
Low Level	19-10-2021T12:13:06	19-10-2021T12:13:08
High Level	19-10-2021T12:14:53	19-10-2021T12:14:56
Low Level	19-10-2021T12:15:43	19-10-2021T12:15:44
Motor Fault	19-10-2021T12:16:17	19-10-2021T12:16:29
Pressure Switch	19-10-2021T12:16:33	19-10-2021T12:16:39
Motor Fault	19-10-2021T12:17:00	19-10-2021T12:17:12
Motor Fault	19-10-2021T12:17:03	19-10-2021T12:17:05
High Level	19-10-2021T12:17:17	19-10-2021T12:17:20
Emergency Stop	19-10-2021T12:18:23	19-10-2021T12:18:30
Emergency Stop	19-10-2021T12:18:23	19-10-2021T12:18:25
Low Level	19-10-2021T12:18:25	19-10-2021T12:18:32
Pressure Switch	19-10-2021T12:19:19	19-10-2021T12:19:20
Motor Fault	19-10-2021T12:20:22	19-10-2021T12:20:26
Low Level	19-10-2021T12:20:43	19-10-2021T12:20:56
High Level	19-10-2021T12:20:59	19-10-2021T12:21:08
Low Level	19-10-2021T12:21:22	19-10-2021T12:21:34
Pressure Switch	19-10-2021T12:21:28	19-10-2021T12:21:34
Pressure Switch	19-10-2021T12:21:49	19-10-2021T12:21:52
Pressure Switch	19-10-2021T12:22:38	19-10-2021T12:22:51
Low Level	19-10-2021T12:22:43	19-10-2021T12:22:47
Emergency Stop	19-10-2021T12:22:44	19-10-2021T12:22:47
Motor Fault	19-10-2021T12:24:35	19-10-2021T12:24:47
Motor Fault	19-10-2021T12:24:42	19-10-2021T12:24:47
Low Level	19-10-2021T12:24:47	19-10-2021T12:25:00
High Level	19-10-2021T12:25:35	19-10-2021T12:25:39
Pressure Switch	19-10-2021T12:25:52	19-10-2021T12:25:59
Low Level	19-10-2021T12:26:13	19-10-2021T12:26:17
Pressure Switch	19-10-2021T12:26:29	19-10-2021T12:26:30
Pressure Switch	19-10-2021T12:27:10	19-10-2021T12:27:21
Motor Fault	19-10-2021T12:28:01	19-10-2021T12:28:11
Motor Fault	19-10-2021T12:28:24	19-10-2021T12:28:27
Pressure Switch	19-10-2021T12:29:09	19-10-2021T12:29:19
High Level	19-10-2021T12:29:17	19-10-2021T12:29:30
High Level	19-10-2021T12:29:18	19-10-2021T12:29:26
Pressure Switch	19-10-2021T12:29:21	19-10-2021T12:29:22
High Level	19-10-2021T12:29:35	19-10-2021T12:29:37
High Level	19-10-2021T12:29:41	19-10-2021T12:29:54
Pressure Switch	19-10-2021T12:30:21	19-10-2021T12:30:24
High Level	19-10-2021T12:30:42	19-10-2021T12:30:46
High Level	19-10-2021T12:31:36	19-10-2021T12:31:46
High Level	19-10-2021T12:31:44	19-10-2021T12:31:56
Motor Fault	19-10-2021T12:32:39	19-10-2021T12:32:41
Motor Fault	19-10-2021T12:33:04	19-10-2021T12:33:17
High Level	19-10-2021T12:33:46	19-10-2021T12:33:54
Low Level	19-10-2021T12:33:50	19-10-2021T12:34:01
Low Level	19-10-2021T12:34:23	19-10-2021T12:34:30
Motor Fault	19-10-2021T12:34:25	19-10-2021T12:34:32
Pressure Switch	19-10-2021T12:34:35	19-10-2021T12:34:42
Low Level	19-10-2021T12:35:04	19-10-2021T12:35:05
Motor Fault	19-10-2021T12:35:16	19-10-2021T12:35:27
Motor Fault	19-10-2021T12:35:52	19-10-2021T12:35:57
High Level	19-10-2021T12:36:05	19-10-2021T12:36:15
Emergency Stop	19-10-2021T12:36:26	19-10-2021T12:36:36
Motor Fault	19-10-2021T12:37:02	19-10-2021T12:37:07
Pressure Switch	19-10-2021T12:38:40	19-10-2021T12:38:46
High Level	19-10-2021T12:39:04	19-10-2021T12:39:16
Low Level	19-10-2021T12:39:48	19-10-2021T12:39:50
Low Level	19-10-2021T12:40:15	19-10-2021T12:40:23
Pressure Switch	19-10-2021T12:41:19	19-10-2021T12:41:29
Pressure Switch	19-10-2021T12:41:28	19-10-2021T12:41:39
Motor Fault	19-10-2021T12:41:42	19-10-2021T12:41:46
High Level	19-10-2021T12:42:11	19-10-2021T12:42:19
Low Level	19-10-2021T12:42:19	19-10-2021T12:42:21
Low Level	19-10-2021T12:42:33	19-10-2021T12:42:39
Pressure Switch	19-10-2021T12:42:35	19-10-2021T12:42:43
Low Level	19-10-2021T12:43:04	19-10-2021T12:43:13
Emergency Stop	19-10-2021T12:44:42	19-10-2021T12:44:43
Motor Fault	19-10-2021T12:44:50	19-10-2021T12:45:00
Motor Fault	19-10-2021T12:45:31	19-10-2021T12:45:32
Motor Fault	19-10-2021T12:45:48	19-10-2021T12:45:53
Pressure Switch	19-10-2021T12:47:37	19-10-2021T12:47:46
Low Level	19-10-2021T12:47:57	19-10-2021T12:48:00
Low Level	19-10-2021T12:47:59	19-10-2021T12:48:10
Emergency Stop	19-10-2021T12:48:12	19-10-2021T12:48:18
Emergency Stop	19-10-2021T12:48:19	19-10-2021T12:48:24
Emergency Stop	19-10-2021T12:48:32	19-10-2021T12:48:35
Pressure Switch	19-10-2021T12:48:42	19-10-2021T12:48:43
Motor Fault	19-10-2021T12:49:06	19-10-2021T12:49:19
Emergency Stop	19-10-2021T12:49:09	19-10-2021T12:49:11
High Level	19-10-2021T12:53:06	19-10-2021T12:53:14
Pressure Switch	19-10-2021T12:53:07	19-10-2021T12:53:13
Pressure Switch	19-10-2021T12:53:24	19-10-2021T12:53:31
Pressure Switch	19-10-2021T12:53:37	19-10-2021T12:53:41
Low Level	19-10-2021T12:53:40	19-10-2021T12:53:49
Low Level	19-10-2021T12:54:01	19-10-2021T12:54:07
High Level	19-10-2021T12:55:30	19-10-2021T12:55:43
Motor Fault	19-10-2021T12:56:19	19-10-2021T12:56:32
Pressure Switch	19-10-2021T12:56:40	19-10-2021T12:56:43
Pressure Switch	19-10-2021T12:56:57	19-10-2021T12:57:06
High Level	19-10-2021T12:57:52	19-10-2021T12:58:02
Emergency Stop	19-10-2021T12:58:19	19-10-2021T12:58:21
Pressure Switch	19-10-2021T12:59:21	19-10-2021T12:59:25
Emergency Stop	19-10-2021T12:59:48	19-10-2021T12:59:58
Pressure Switch	19-10-2021T01:01:39	19-10-2021T01:01:51
Motor Fault	19-10-2021T01:01:56	19-10-2021T01:01:58
High Level	19-10-2021T01:01:56	19-10-2021T01:02:02
Low Level	19-10-2021T01:02:39	19-10-2021T01:02:51
Low Level	19-10-2021T01:03:19	19-10-2021T01:03:23
Motor Fault	19-10-2021T01:03:23	19-10-2021T01:03:32
Motor Fault	19-10-2021T01:03:32	19-10-2021T01:03:45
Pressure Switch	19-10-2021T01:04:11	19-10-2021T01:04:15
Pressure Switch	19-10-2021T01:04:18	19-10-2021T01:04:29
High Level	19-10-2021T01:04:20	19-10-2021T01:04:31
Motor Fault	19-10-2021T01:05:45	19-10-2021T01:05:51
Pressure Switch	19-10-2021T01:05:59	19-10-2021T01:06:09
Low Level	19-10-2021T01:06:47	19-10-2021T01:06:59
Low Level	19-10-2021T01:07:03	19-10-2021T01:07:07
Motor Fault	19-10-2021T01:08:03	19-10-2021T01:08:16
Low Level	19-10-2021T01:08:16	19-10-2021T01:08:29
Low Level	19-10-2021T01:08:36	19-10-2021T01:08:39
Pressure Switch	19-10-2021T01:09:05	19-10-2021T01:09:17
Motor Fault	19-10-2021T01:09:14	19-10-2021T01:09:25
Motor Fault	19-10-2021T01:09:37	19-10-2021T01:09:44
Motor Fault	19-10-2021T01:11:00	19-10-2021T01:11:11
Emergency Stop	19-10-2021T01:11:35	19-10-2021T01:11:39
Emergency Stop	19-10-2021T01:11:40	19-10-2021T01:11:53
Motor Fault	19-10-2021T01:12:44	19-10-2021T01:12:45
Pressure Switch	19-10-2021T01:13:39	19-10-2021T01:13:40
Emergency Stop	19-10-2021T01:13:58	19-10-2021T01:14:06
High Level	19-10-2021T01:14:06	19-10-2021T01:14:08
Pressure Switch	19-10-2021T01:14:12	19-10-2021T01:14:22
Low Level	19-10-2021T01:14:31	19-10-2021T01:14:34
Low Level	19-10-2021T01:15:45	19-10-2021T01:15:50
Motor Fault	19-10-2021T01:15:51	19-10-2021T01:16:00
High Level	19-10-2021T01:16:19	19-10-2021T01:16:22
Pressure Switch	19-10-2021T01:16:20	19-10-2021T01:16:29
Emergency Stop	19-10-2021T01:16:23	19-10-2021T01:16:29
High Level	19-10-2021T01:17:04	19-10-2021T01:17:07
Low Level	19-10-2021T01:17:48	19-10-2021T01:17:58
Low Level	19-10-2021T01:17:51	19-10-2021T01:17:58
Emergency Stop	19-10-2021T01:18:38	19-10-2021T01:18:51
Low Level	19-10-2021T01:18:44	19-10-2021T01:18:53
Pressure Switch	19-10-2021T01:19:03	19-10-2021T01:19:05
Pressure Switch	19-10-2021T01:19:04	19-10-2021T01:19:16
High Level	19-10-2021T01:19:21	19-10-2021T01:19:27
High Level	19-10-2021T01:19:29	19-10-2021T01:19:36
Low Level	19-10-2021T01:20:02	19-10-2021T01:20:13
Low Level	19-10-2021T01:20:33	19-10-2021T01:20:36
Low Level	19-10-2021T01:20:39	19-10-2021T01:20:49
High Level	19-10-2021T01:21:11	19-10-2021T01:21:20
Emergency Stop	19-10-2021T01:21:17	19-10-2021T01:21:26
Pressure Switch	19-10-2021T01:22:11	19-10-2021T01:22:17
Pressure Switch	19-10-2021T01:22:17	19-10-2021T01:22:27
Low Level	19-10-2021T01:22:32	19-10-2021T01:22:41
Emergency Stop	19-10-2021T01:22:52	19-10-2021T01:23:05
Low Level	19-10-2021T01:23:12	19-10-2021T01:23:17
Pressure Switch	19-10-2021T01:23:12	19-10-2021T01:23:13
Pressure Switch	19-10-2021T01:23:16	19-10-2021T01:23:22
Pressure Switch	19-10-2021T01:23:31	19-10-2021T01:23:34
Low Level	19-10-2021T01:24:31	19-10-2021T01:24:43
Motor Fault	19-10-2021T01:25:07	19-10-2021T01:25:10
High Level	19-10-2021T01:26:13	19-10-2021T01:26:14
High Level	19-10-2021T01:26:49	19-10-2021T01:26:58
Motor Fault	19-10-2021T01:27:29	19-10-2021T01:27:36
Pressure Switch	19-10-2021T01:27:58	19-10-2021T01:28:10
Pressure Switch	19-10-2021T01:30:43	19-10-2021T01:30:52
High Level	19-10-2021T01:30:59	19-10-2021T01:31:09
Motor Fault	19-10-2021T01:31:30	19-10-2021T01:31:41
Pressure Switch	19-10-2021T01:31:32	19-10-2021T01:31:35
High Level	19-10-2021T01:31:57	19-10-2021T01:32:02
High Level	19-10-2021T01:32:36	19-10-2021T01:32:42
High Level	19-10-2021T01:33:12	19-10-2021T01:33:17
Motor Fault	19-10-2021T01:34:16	19-10-2021T01:34:26
Emergency Stop	19-10-2021T01:34:46	19-10-2021T01:34:53
Emergency Stop	19-10-2021T01:35:16	19-10-2021T01:35:24
Low Level	19-10-2021T01:35:44	19-10-2021T01:35:57
Motor Fault	19-10-2021T01:36:33	19-10-2021T01:36:34
Motor Fault	19-10-2021T01:36:40	19-10-2021T01:36:44
High Level	19-10-2021T01:37:42	19-10-2021T01:37:47
Motor Fault	19-10-2021T01:38:30	19-10-2021T01:38:41
Motor Fault	19-10-2021T01:38:56	19-10-2021T01:39:09
Low Level	19-10-2021T01:39:02	19-10-2021T01:39:04
High Level	19-10-2021T01:39:28	19-10-2021T01:39:33
Emergency Stop	19-10-2021T01:39:55	19-10-2021T01:39:56
Low Level	19-10-2021T01:39:57	19-10-2021T01:40:08
Pressure Switch	19-10-2021T01:40:04	19-10-2021T01:40:05
Low Level	19-10-2021T01:41:03	19-10-2021T01:41:06
Motor Fault	19-10-2021T01:41:30	19-10-2021T01:41:32
Emergency Stop	19-10-2021T01:41:58	19-10-2021T01:42:09
